,Close,High,Low,Open,Volume
2025-12-23,529.3468627929688,529.706689536826,526.6785086804009,528.167589960456,851
2025-12-29,529.466796875,531.0558537862781,528.0776911577324,530.4661868575105,3001
2025-12-30,531.0858154296875,531.1757873691757,529.2969292809615,529.4968194814381,4409
2026-01-02,524.7896728515625,533.2345306250264,522.6809745726167,530.2064106174561,2683
2026-01-05,531.6454467773438,532.6948550317771,528.7672598158558,528.9870963276541,1993
2026-01-06,533.514404296875,534.7835881655261,528.5074504508447,529.9565782043671,1501
2026-01-07,537.7117919921875,538.1715333671308,533.9840866843015,535.223320566927,2883
2026-01-08,533.5643310546875,537.0921459651208,532.6648556735299,535.4031744590261,3750
2026-01-09,539.49072265625,539.8205384390536,534.7735700889195,535.1133895314938,5770
2026-01-12,539.330810546875,539.730590968272,532.6149386524868,534.7436443506735,2543
2026-01-13,541.0597534179688,541.6693666634574,538.091533472129,539.3607782602146,2047
2026-01-14,532.125244140625,539.3708220006541,530.7660883125911,539.2208890940342,1756
2026-01-15,541.8992309570312,543.3383550255671,536.2227029638972,536.2227029638972,5380
2026-01-16,538.42138671875,541.1396983620185,536.7823724055235,540.5200814139815,5616
2026-01-19,528.4974365234375,531.0258615495055,526.94839419546,529.8665959679653,4106
2026-01-20,526.12890625,526.2588318368844,519.8127537875026,524.629821168652,13346
2026-01-21,527.188232421875,528.8172430133342,518.6834137015135,522.8908675907924,5006
2026-01-22,531.02587890625,534.4538404574624,529.6767267373167,532.2451664867187,3199
2026-01-23,532.8947143554688,534.0540409313508,529.0071335567375,531.7654597569575,1157
2026-01-26,529.8665771484375,529.8665771484375,524.6797407004533,527.4980277702523,6100
2026-01-27,529.4268798828125,533.0246596697256,527.707958272911,532.9247450637278,2641
2026-01-28,533.0046997070312,534.6936712910817,532.6648802590647,533.7741885485494,3189
2026-01-29,523.03076171875,533.8941267540812,520.562297557971,532.8547830544786,2329
2026-01-30,528.3374633789062,529.6766727490933,523.3005599972987,523.9701341834315,1526
2026-02-02,533.50439453125,533.6742737562099,520.2724803498467,520.5223278562869,3523
2026-02-03,525.6991577148438,536.0628273399475,525.3793455887686,535.5531286702004,3574
2026-02-04,517.0643920898438,525.0195582800129,516.9144591938606,523.890242724182,2694
2026-02-05,511.8376159667969,518.0637961847767,506.5008464957248,517.1143634795014,4994
2026-02-06,515.7551879882812,515.7551879882812,506.2209991560191,506.2209991560191,4257
2026-02-09,518.84326171875,518.8632690371666,511.2079383290729,517.0843866378316,1404
2026-02-10,518.3735961914062,519.8027165569098,516.6246637094515,517.873901196562,1941
2026-02-11,516.9144897460938,522.1812947647804,514.3060963868669,516.344830104781,2836
2026-02-12,509.8288269042969,520.7721595537573,509.68889766543583,520.2024999366156,2064
2026-02-13,510.00872802734375,511.5977545170313,505.5214460480873,508.52961980158267,7570
2026-02-16,507.81005859375,511.6177321788553,507.6301757075947,510.3385141568116,3677
2026-02-17,509.4290466308594,511.06806086325264,504.512064931604,508.83941019329217,2348
2026-02-18,517.7040405273438,517.7040405273438,510.95812735627516,511.95754788073543,4921
2026-02-19,516.0250854492188,517.3342839752916,513.1667835467238,516.7646243268271,6111
2026-02-20,518.1737060546875,519.7227483393015,512.0074868970052,517.0744014650709,14711
2026-02-23,511.6676940917969,520.1125211424292,510.0986444999141,513.4765570207899,3631
2026-02-24,516.7645874023438,518.043774856498,511.8575484467912,513.4265980335161,3853
2026-02-25,522.7609252929688,524.4898504306827,517.9038436552057,517.9938155920576,2201
2026-02-26,518.573486328125,525.0795249199017,514.9056811478931,523.7703264734803,1935
2026-02-27,516.1449584960938,518.2836066429373,512.12739135472,517.8039189835215,6881
2026-03-02,519.9226684570312,521.7515693230429,510.18861915582266,510.72829832108425,7350
2026-03-03,518.8133544921875,519.6828189440482,513.5765604609581,517.2643121353051,4280
2026-03-04,527.0482788085938,527.0482788085938,517.9138399263173,518.1137301180852,4567
2026-03-05,527.7378540039062,529.8765631341657,525.4392693209,527.0482724992122,8583
2026-03-09,520.0725708007812,520.7621523328239,512.4771702887584,512.5471349077104,7606
2026-03-10,527.0183715820312,527.8278750761259,522.9008284909397,525.2893853307982,4592
2026-03-11,527.3681030273438,529.6766914501624,524.6497305523018,525.7390924738046,2406
2026-03-12,523.1799926757812,527.0,521.6599731445312,526.3300170898438,3825
2026-03-13,522.3599853515625,527.0,520.8800048828125,521.1099853515625,3574
2026-03-16,524.4199829101562,525.9000244140625,522.739990234375,524.2100219726562,6502
2026-03-17,525.52001953125,527.2999877929688,521.2999877929688,522.3499755859375,4400
2026-03-18,522.8200073242188,529.239990234375,522.47998046875,528.8300170898438,6257
2026-03-19,513.739990234375,520.5999755859375,513.739990234375,519.9000244140625,3388
2026-03-20,509.1600036621094,515.280029296875,509.1600036621094,514.8599853515625,4911
2026-03-23,509.7699890136719,517.4299926757812,501.5400085449219,501.8800048828125,11352
2026-03-24,508.2900085449219,511.3500061035156,505.6199951171875,510.95001220703125,3138
2026-03-25,511.8399963378906,512.9000244140625,509.1600036621094,511.0899963378906,4341
2026-03-26,504.7099914550781,509.7099914550781,504.70001220703125,509.3999938964844,4169
2026-03-27,494.2799987792969,502.7799987792969,493.2699890136719,502.6199951171875,6996
2026-03-30,495.4200134277344,497.2099914550781,492.4599914550781,492.6499938964844,5080
2026-03-31,494.7900085449219,496.05999755859375,491.94000244140625,492.8399963378906,3760
2026-04-01,507.3800048828125,507.3800048828125,502.42999267578125,506.0199890136719,6694
2026-04-02,507.80999755859375,508.3500061035156,498.8999938964844,501.70001220703125,1584
2026-04-07,505.0199890136719,512.27001953125,503.3399963378906,510.0199890136719,2535
2026-04-08,519.719970703125,524.2899780273438,517.8699951171875,522.3099975585938,10225
2026-04-09,521.3800048828125,521.3800048828125,519.3599853515625,520.8699951171875,7993
2026-04-10,524.5499877929688,525.1500244140625,523.5900268554688,524.2899780273438,3132
2026-04-13,525.219970703125,525.8900146484375,521.25,521.9500122070312,3606
2026-04-14,532.1400146484375,532.1400146484375,527.5399780273438,527.6300048828125,8037
2026-04-15,538.9099731445312,539.0,535.2000122070312,535.6300048828125,6277
2026-04-16,546.6699829101562,546.6699829101562,543.0,545.0499877929688,6111
2026-04-17,552.8599853515625,552.8599853515625,545.9600219726562,546.3400268554688,5342
2026-04-20,549.77001953125,553.1599731445312,548.8200073242188,551.530029296875,7770
2026-04-21,552.8499755859375,555.6300048828125,552.3400268554688,553.6199951171875,3999
2026-04-22,559.760009765625,560.0,554.3300170898438,554.989990234375,2396
2026-04-23,563.7000122070312,563.7000122070312,559.6300048828125,560.8400268554688,5598
2026-04-24,567.780029296875,567.780029296875,563.47998046875,564.22998046875,11462
2026-04-27,567.0700073242188,569.469970703125,566.0999755859375,568.8599853515625,2619
2026-04-28,561.25,568.8900146484375,561.25,568.6799926757812,13120
